source,target,source_genesymbol,target_genesymbol,resource
Q14773,P08514,ICAM4,ITGA2B,consensus
Q14773,P11215,ICAM4,ITGAM,consensus
Q14773,P13612,ICAM4,ITGA4,consensus
Q14773,P20701,ICAM4,ITGAL,consensus
Q15223,P40200,NECTIN1,CD96,consensus
Q15223,Q96NY8,NECTIN1,NECTIN4,consensus
Q15768,O15197,EFNB3,EPHB6,consensus
Q15768,P29323,EFNB3,EPHB2,consensus
Q15768,P54753,EFNB3,EPHB3,consensus
Q15768,P54760,EFNB3,EPHB4,consensus
Q15768,P54762,EFNB3,EPHB1,consensus
Q15768,P54764,EFNB3,EPHA4,consensus
Q16288,P10586,NTRK3,PTPRF,consensus
Q16288,P23468,NTRK3,PTPRD,consensus
Q16288,Q13332,NTRK3,PTPRS,consensus
Q29980,COMPLEX:P26718_Q9UBK5,MICB,HCST_KLRK1,consensus
Q29983,COMPLEX:P26718_Q9UBK5,MICA,HCST_KLRK1,consensus
Q30154,P01730,HLA-DRB5,CD4,consensus
Q30154,P18627,HLA-DRB5,LAG3,consensus
Q495A1,P15151,TIGIT,PVR,consensus
Q495A1,Q92692,TIGIT,NECTIN2,consensus
Q5DX21,Q9H7M9,IGSF11,VSIR,consensus
Q5TAT6,COMPLEX:O75578_P05556,COL13A1,ITGA10_ITGB1,consensus
Q5TAT6,COMPLEX:P05556_P17301,COL13A1,ITGA2_ITGB1,consensus
Q5TAT6,COMPLEX:P05556_P56199,COL13A1,ITGA1_ITGB1,consensus
Q5TAT6,COMPLEX:P05556_Q9UKX5,COL13A1,ITGA11_ITGB1,consensus
Q5VY80,COMPLEX:P26718_Q9UBK5,RAET1L,HCST_KLRK1,consensus
Q68D85,O14931,NCR3LG1,NCR3,consensus
Q6H3X3,COMPLEX:P26718_Q9UBK5,RAET1G,HCST_KLRK1,consensus
Q6UVK1,COMPLEX:P05556_P26006,CSPG4,ITGA3_ITGB1,consensus
Q6UW88,P00533,EPGN,EGFR,consensus
Q6UY11,P46531,DLK2,NOTCH1,consensus
Q7Z6A9,P11912,BTLA,CD79A,consensus
Q7Z6A9,P20963,BTLA,CD247,consensus
Q7Z6A9,Q92956,BTLA,TNFRSF14,consensus
Q86YL7,Q9P126,PDPN,CLEC1B,consensus
Q86YT9,P78310,JAML,CXADR,consensus
Q8IWV2,P23470,CNTN4,PTPRG,consensus
Q8N0W4,P58400,NLGN4X,NRXN1,consensus
Q8N126,Q15223,CADM3,NECTIN1,consensus
Q8N2Q7,P58400,NLGN1,NRXN1,consensus
Q8N2Q7,Q9HDB5,NLGN1,NRXN3,consensus
Q8N2Q7,Q9P2S2,NLGN1,NRXN2,consensus
Q8N6Q3,P16284,CD177,PECAM1,consensus
Q8NFY4,COMPLEX:O43914_Q9NZC2_Q9UIW2,SEMA6D,PLXNA1_TREM2_TYROBP,consensus
Q8NFY4,COMPLEX:P35968_Q9UIW2,SEMA6D,KDR_PLXNA1,consensus
Q8NFZ4,P58400,NLGN2,NRXN1,consensus
Q8NFZ4,Q9HDB5,NLGN2,NRXN3,consensus
Q8NFZ4,Q9P2S2,NLGN2,NRXN2,consensus
Q8NHJ6,Q6GTX8,LILRB4,LAIR1,consensus
Q8TD07,COMPLEX:P26718_Q9UBK5,RAET1E,HCST_KLRK1,consensus
Q8TD46,P41217,CD200R1,CD200,consensus
Q8WVN6,P09564,SECTM1,CD7,consensus
Q8WWG1,COMPLEX:P04626_Q15303,NRG4,ERBB2_ERBB4,consensus
Q8WWG1,P00533,NRG4,EGFR,consensus
Q92692,P40200,NECTIN2,CD96,consensus
Q92692,Q15762,NECTIN2,CD226,consensus
Q92692,Q495A1,NECTIN2,TIGIT,consensus
Q92838,Q9HAV5,EDA,EDA2R,consensus
Q92838,Q9UNE0,EDA,EDAR,consensus
Q92854,O15031,SEMA4D,PLXNB2,consensus
Q92854,O43157,SEMA4D,PLXNB1,consensus
Q92854,P04626,SEMA4D,ERBB2,consensus
Q92854,P08581,SEMA4D,MET,consensus
Q92854,Q9ULL4,SEMA4D,PLXNB3,consensus
Q96D42,A8K4G0,HAVCR1,CD300LB,consensus
Q96H15,Q96D42,TIMD4,HAVCR1,consensus
Q96NY8,Q495A1,NECTIN4,TIGIT,consensus
Q96PX8,P23468,SLITRK1,PTPRD,consensus
Q96PX8,Q13332,SLITRK1,PTPRS,consensus
Q99965,P05556,ADAM2,ITGB1,consensus
Q99965,P23229,ADAM2,ITGA6,consensus
Q99965,P26010,ADAM2,ITGB7,consensus
Q99965,Q13797,ADAM2,ITGA9,consensus
Q9BQ51,Q15116,PDCD1LG2,PDCD1,consensus
Q9BX67,COMPLEX:P05107_P11215,JAM3,ITGAM_ITGB2,consensus
Q9BX67,P05556,JAM3,ITGB1,consensus
Q9BZM4,COMPLEX:P26718_Q9UBK5,ULBP3,HCST_KLRK1,consensus
Q9BZM5,COMPLEX:P26718_Q9UBK5,ULBP2,HCST_KLRK1,consensus
Q9BZM6,COMPLEX:P26718_Q9UBK5,ULBP1,HCST_KLRK1,consensus
Q9C0C4,O15031,SEMA4C,PLXNB2,consensus
Q9H156,P23468,SLITRK2,PTPRD,consensus
Q9H156,Q13332,SLITRK2,PTPRS,consensus
Q9H2E6,O75051,SEMA6A,PLXNA2,consensus
Q9H2E6,Q9HCM2,SEMA6A,PLXNA4,consensus
Q9H2U9,P13612,ADAM7,ITGA4,consensus
Q9H2U9,P26010,ADAM7,ITGB7,consensus
Q9H3S1,COMPLEX:O14786_O75051,SEMA4A,NRP1_PLXNA2,consensus
Q9H3S1,COMPLEX:O14786_P51805,SEMA4A,NRP1_PLXNA3,consensus
Q9H3S1,COMPLEX:O14786_Q9HCM2,SEMA4A,NRP1_PLXNA4,consensus
Q9H3S1,COMPLEX:O14786_Q9UIW2,SEMA4A,NRP1_PLXNA1,consensus
Q9H3S1,O15031,SEMA4A,PLXNB2,consensus
Q9H3S1,O43157,SEMA4A,PLXNB1,consensus
Q9H3S1,Q8N423,SEMA4A,LILRB2,consensus
Q9H3S1,Q9ULL4,SEMA4A,PLXNB3,consensus
Q9H3S1,Q9Y4D7,SEMA4A,PLXND1,consensus
Q9H3T3,O75051,SEMA6B,PLXNA2,consensus
Q9H3T3,Q9HCM2,SEMA6B,PLXNA4,consensus
Q9H5Y7,Q13332,SLITRK6,PTPRS,consensus
Q9HDB5,Q8N2Q7,NRXN3,NLGN1,consensus
Q9HDB5,Q8NFZ4,NRXN3,NLGN2,consensus
Q9HDB5,Q9NZ94,NRXN3,NLGN3,consensus
Q9NNX6,P13688,CD209,CEACAM1,consensus
Q9NPR2,Q96PD2,SEMA4B,DCBLD2,consensus
Q9NQS3,P15151,NECTIN3,PVR,consensus
Q9NQS3,Q15223,NECTIN3,NECTIN1,consensus
Q9NQS3,Q495A1,NECTIN3,TIGIT,consensus
Q9NQS3,Q92692,NECTIN3,NECTIN2,consensus
Q9NR61,P46531,DLL4,NOTCH1,consensus
Q9NR61,Q04721,DLL4,NOTCH2,consensus
Q9NR61,Q99466,DLL4,NOTCH4,consensus
Q9NR61,Q9UM47,DLL4,NOTCH3,consensus
Q9NRA1,P09619,PDGFC,PDGFRB,consensus
Q9NRA1,P16234,PDGFC,PDGFRA,consensus
Q9NRA1,P17948,PDGFC,FLT1,consensus
Q9NRA1,P35916,PDGFC,FLT4,consensus
Q9NRA1,P35968,PDGFC,KDR,consensus
Q9NT99,P10586,LRRC4B,PTPRF,consensus
Q9NT99,P23468,LRRC4B,PTPRD,consensus
Q9NT99,Q13332,LRRC4B,PTPRS,consensus
Q9NTN9,O15031,SEMA4G,PLXNB2,consensus
Q9NYJ7,P46531,DLL3,NOTCH1,consensus
Q9NYJ7,Q04721,DLL3,NOTCH2,consensus
Q9NYJ7,Q99466,DLL3,NOTCH4,consensus
Q9NYJ7,Q9UM47,DLL3,NOTCH3,consensus
Q9NZ53,P14151,PODXL2,SELL,consensus
Q9NZ94,P58400,NLGN3,NRXN1,consensus
Q9NZ94,Q9HDB5,NLGN3,NRXN3,consensus
Q9NZ94,Q9P2S2,NLGN3,NRXN2,consensus
Q9NZN1,P10586,IL1RAPL1,PTPRF,consensus
Q9NZN1,P23468,IL1RAPL1,PTPRD,consensus
Q9NZN1,Q13332,IL1RAPL1,PTPRS,consensus
Q9NZQ7,P33681,CD274,CD80,consensus
Q9NZQ7,Q15116,CD274,PDCD1,consensus
Q9P126,Q12918,CLEC1B,KLRB1,consensus
Q9P126,Q86YL7,CLEC1B,PDPN,consensus
Q9P1W8,Q08722,SIRPG,CD47,consensus
Q9P283,P51805,SEMA5B,PLXNA3,consensus
Q9P283,Q9UIW2,SEMA5B,PLXNA1,consensus
Q9UBR5,O75581,CKLF,LRP6,consensus
Q9UBR5,P51679,CKLF,CCR4,consensus
Q9UEF7,P11362,KL,FGFR1,consensus
Q9UHP7,Q12918,CLEC2D,KLRB1,consensus
Q9UKF5,P13612,ADAM29,ITGA4,consensus
Q9UKQ2,P13612,ADAM28,ITGA4,consensus
Q9UM44,Q96BF3,HHLA2,TMIGD2,consensus
Q9UMF0,P05107,ICAM5,ITGB2,consensus
Q9UMF0,P20701,ICAM5,ITGAL,consensus
Q9UNG2,Q9Y5U5,TNFSF18,TNFRSF18,consensus
Q9Y219,P46531,JAG2,NOTCH1,consensus
Q9Y219,Q04721,JAG2,NOTCH2,consensus
Q9Y219,Q99466,JAG2,NOTCH4,consensus
Q9Y219,Q9UM47,JAG2,NOTCH3,consensus
Q9Y275,O14836,TNFSF13B,TNFRSF13B,consensus
Q9Y275,P02786,TNFSF13B,TFRC,consensus
Q9Y275,P04440,TNFSF13B,HLA-DPB1,consensus
Q9Y275,P25942,TNFSF13B,CD40,consensus
Q9Y275,Q02223,TNFSF13B,TNFRSF17,consensus
Q9Y275,Q96RJ3,TNFSF13B,TNFRSF13C,consensus
Q9Y624,COMPLEX:P05107_P20701,F11R,ITGAL_ITGB2,consensus
A6NMZ7,COMPLEX:O75578_P05556,COL6A6,ITGA10_ITGB1,consensus
A6NMZ7,COMPLEX:P05556_P17301,COL6A6,ITGA2_ITGB1,consensus
A6NMZ7,COMPLEX:P05556_P26006,COL6A6,ITGA3_ITGB1,consensus
A6NMZ7,COMPLEX:P05556_P56199,COL6A6,ITGA1_ITGB1,consensus
A6NMZ7,COMPLEX:P05556_Q13797,COL6A6,ITGA9_ITGB1,consensus
A6NMZ7,COMPLEX:P05556_Q9UKX5,COL6A6,ITGA11_ITGB1,consensus
A6NMZ7,COMPLEX:P06756_P26012,COL6A6,ITGAV_ITGB8,consensus
A6NMZ7,P16070,COL6A6,CD44,consensus
A6NMZ7,P18827,COL6A6,SDC1,consensus
A6NMZ7,Q9HCN6,COL6A6,GP6,consensus
A8TX70,COMPLEX:O75578_P05556,COL6A5,ITGA10_ITGB1,consensus
A8TX70,COMPLEX:P05556_P17301,COL6A5,ITGA2_ITGB1,consensus
A8TX70,COMPLEX:P05556_P26006,COL6A5,ITGA3_ITGB1,consensus
A8TX70,COMPLEX:P05556_P56199,COL6A5,ITGA1_ITGB1,consensus
A8TX70,COMPLEX:P05556_Q13797,COL6A5,ITGA9_ITGB1,consensus
A8TX70,COMPLEX:P05556_Q9UKX5,COL6A5,ITGA11_ITGB1,consensus
A8TX70,COMPLEX:P06756_P26012,COL6A5,ITGAV_ITGB8,consensus
A8TX70,P16070,COL6A5,CD44,consensus
A8TX70,P18827,COL6A5,SDC1,consensus
A8TX70,Q9HCN6,COL6A5,GP6,consensus
COMPLEX:Q5H8C1_Q6UXI9_Q86XX4,COMPLEX:P05556_P53708,FRAS1_FREM1_NPNT,ITGA8_ITGB1,consensus
COMPLEX:Q5SZK8_Q6UXI9_Q86XX4,COMPLEX:P05556_P53708,FRAS1_FREM2_NPNT,ITGA8_ITGB1,consensus
O00468,O15146,AGRN,MUSK,consensus
O00468,O75096,AGRN,LRP4,consensus
O00468,P05556,AGRN,ITGB1,consensus
O00468,P98164,AGRN,LRP2,consensus
O00468,Q07954,AGRN,LRP1,consensus
O00468,Q14118,AGRN,DAG1,consensus
O15230,COMPLEX:P05556_P17301,LAMA5,ITGA2_ITGB1,consensus
O15230,COMPLEX:P05556_P23229,LAMA5,ITGA6_ITGB1,consensus
O15230,COMPLEX:P05556_P26006,LAMA5,ITGA3_ITGB1,consensus
O15230,COMPLEX:P05556_Q13683,LAMA5,ITGA7_ITGB1,consensus
O15230,COMPLEX:P05556_Q13797,LAMA5,ITGA9_ITGB1,consensus
O15230,COMPLEX:P06756_P26012,LAMA5,ITGAV_ITGB8,consensus
O15230,COMPLEX:P16144_P23229,LAMA5,ITGA6_ITGB4,consensus
O15230,P16070,LAMA5,CD44,consensus
O15230,P18827,LAMA5,SDC1,consensus
O15230,P50895,LAMA5,BCAM,consensus
O15230,Q14118,LAMA5,DAG1,consensus
O15335,COMPLEX:P05556_P17301,CHAD,ITGA2_ITGB1,consensus
P02452,COMPLEX:O75578_P05556,COL1A1,ITGA10_ITGB1,consensus
P02452,COMPLEX:P05556_P17301,COL1A1,ITGA2_ITGB1,consensus
P02452,COMPLEX:P05556_P26006,COL1A1,ITGA3_ITGB1,consensus
P02452,COMPLEX:P05556_P56199,COL1A1,ITGA1_ITGB1,consensus
P02452,COMPLEX:P05556_Q13797,COL1A1,ITGA9_ITGB1,consensus
P02452,COMPLEX:P05556_Q9UKX5,COL1A1,ITGA11_ITGB1,consensus
P02452,COMPLEX:P06756_P26012,COL1A1,ITGAV_ITGB8,consensus
P02452,P08648,COL1A1,ITGA5,consensus
P02452,P16070,COL1A1,CD44,consensus
P02452,P16671,COL1A1,CD36,consensus
P02452,P18827,COL1A1,SDC1,consensus
P02452,P35916,COL1A1,FLT4,consensus
P02452,Q08345,COL1A1,DDR1,consensus
P02452,Q16832,COL1A1,DDR2,consensus
P02452,Q9HCN6,COL1A1,GP6,consensus
P02452,Q9NPY3,COL1A1,CD93,consensus
P02458,COMPLEX:O75578_P05556,COL2A1,ITGA10_ITGB1,consensus
P02458,COMPLEX:P05556_P17301,COL2A1,ITGA2_ITGB1,consensus
P02458,COMPLEX:P05556_P26006,COL2A1,ITGA3_ITGB1,consensus
P02458,COMPLEX:P05556_P56199,COL2A1,ITGA1_ITGB1,consensus
P02458,COMPLEX:P05556_Q13797,COL2A1,ITGA9_ITGB1,consensus
P02458,COMPLEX:P05556_Q9UKX5,COL2A1,ITGA11_ITGB1,consensus
P02458,COMPLEX:P06756_P26012,COL2A1,ITGAV_ITGB8,consensus
P02458,O00220,COL2A1,TNFRSF10A,consensus
P02458,P08514,COL2A1,ITGA2B,consensus
P02458,P16070,COL2A1,CD44,consensus
P02458,P18827,COL2A1,SDC1,consensus
P02458,Q08345,COL2A1,DDR1,consensus
P02458,Q9HCN6,COL2A1,GP6,consensus
P02462,COMPLEX:O75578_P05556,COL4A1,ITGA10_ITGB1,consensus
P02462,COMPLEX:P05556_P17301,COL4A1,ITGA2_ITGB1,consensus
P02462,COMPLEX:P05556_P26006,COL4A1,ITGA3_ITGB1,consensus
P02462,COMPLEX:P05556_P56199,COL4A1,ITGA1_ITGB1,consensus
P02462,COMPLEX:P05556_Q13797,COL4A1,ITGA9_ITGB1,consensus
P02462,COMPLEX:P05556_Q9UKX5,COL4A1,ITGA11_ITGB1,consensus
P02462,COMPLEX:P06756_P26012,COL4A1,ITGAV_ITGB8,consensus
P02462,P16070,COL4A1,CD44,consensus
P02462,P18827,COL4A1,SDC1,consensus
P02462,Q08722,COL4A1,CD47,consensus
P02462,Q9HCN6,COL4A1,GP6,consensus
P02462,Q9NPY3,COL4A1,CD93,consensus
P02751,COMPLEX:P05106_P06756,FN1,ITGAV_ITGB3,consensus
P02751,COMPLEX:P05106_P08514,FN1,ITGA2B_ITGB3,consensus
P02751,COMPLEX:P05556_P06756,FN1,ITGAV_ITGB1,consensus
P02751,COMPLEX:P05556_P08648,FN1,ITGA5_ITGB1,consensus
P02751,COMPLEX:P05556_P13612,FN1,ITGA4_ITGB1,consensus
P02751,COMPLEX:P05556_P26006,FN1,ITGA3_ITGB1,consensus
P02751,COMPLEX:P05556_P53708,FN1,ITGA8_ITGB1,consensus
P02751,COMPLEX:P06756_P18564,FN1,ITGAV_ITGB6,consensus
P02751,COMPLEX:P06756_P26012,FN1,ITGAV_ITGB8,consensus
P02751,COMPLEX:P13612_P26010,FN1,ITGA4_ITGB7,consensus
P02751,O00300,FN1,TNFRSF11B,consensus
P02751,P11912,FN1,CD79A,consensus
P02751,P16070,FN1,CD44,consensus
P02751,P16473,FN1,TSHR,consensus
P02751,P17301,FN1,ITGA2,consensus
P02751,P18827,FN1,SDC1,consensus
P02751,P21730,FN1,C5AR1,consensus
P02751,P23229,FN1,ITGA6,consensus
P02751,P34741,FN1,SDC2,consensus
P02751,P35916,FN1,FLT4,consensus
P02751,Q03405,FN1,PLAUR,consensus
P02751,Q13797,FN1,ITGA9,consensus
P02751,Q8NAC3,FN1,IL17RC,consensus
P02751,Q8WZ75,FN1,ROBO4,consensus
P04004,COMPLEX:P05106_P06756,VTN,ITGAV_ITGB3,consensus
P04004,COMPLEX:P05106_P08514,VTN,ITGA2B_ITGB3,consensus
P04004,COMPLEX:P05556_P06756,VTN,ITGAV_ITGB1,consensus
P04004,COMPLEX:P05556_P53708,VTN,ITGA8_ITGB1,consensus
P04004,COMPLEX:P06756_P18084,VTN,ITGAV_ITGB5,consensus
P04004,COMPLEX:P06756_P26012,VTN,ITGAV_ITGB8,consensus
P04004,O00300,VTN,TNFRSF11B,consensus
P04004,P08648,VTN,ITGA5,consensus
P04004,P15151,VTN,PVR,consensus
P04004,P18564,VTN,ITGB6,consensus
P04004,P26006,VTN,ITGA3,consensus
P04004,P35968,VTN,KDR,consensus
P04004,Q03405,VTN,PLAUR,consensus
P04004,Q08722,VTN,CD47,consensus
P04275,COMPLEX:P05106_P06756,VWF,ITGAV_ITGB3,consensus
P04275,COMPLEX:P05106_P08514,VWF,ITGA2B_ITGB3,consensus
P04275,COMPLEX:P07359_P13224,VWF,GP1BA_GP1BB,consensus
P04275,O00300,VWF,TNFRSF11B,consensus
P04275,P16109,VWF,SELP,consensus
P04275,P78324,VWF,SIRPA,consensus
P04275,Q07954,VWF,LRP1,consensus
P04275,Q6ZMJ2,VWF,SCARA5,consensus
P04275,Q8WWQ8,VWF,STAB2,consensus
P07942,COMPLEX:P05556_P17301,LAMB1,ITGA2_ITGB1,consensus
P07942,COMPLEX:P05556_P23229,LAMB1,ITGA6_ITGB1,consensus
P07942,COMPLEX:P05556_P26006,LAMB1,ITGA3_ITGB1,consensus
P07942,COMPLEX:P05556_Q13683,LAMB1,ITGA7_ITGB1,consensus
P07942,COMPLEX:P05556_Q13797,LAMB1,ITGA9_ITGB1,consensus
P07942,COMPLEX:P06756_P26012,LAMB1,ITGAV_ITGB8,consensus
P07942,COMPLEX:P16144_P23229,LAMB1,ITGA6_ITGB4,consensus
P07942,P16070,LAMB1,CD44,consensus
P07942,P56199,LAMB1,ITGA1,consensus
P07942,Q14118,LAMB1,DAG1,consensus
P08123,COMPLEX:O75578_P05556,COL1A2,ITGA10_ITGB1,consensus
P08123,COMPLEX:P05556_P17301,COL1A2,ITGA2_ITGB1,consensus
P08123,COMPLEX:P05556_P26006,COL1A2,ITGA3_ITGB1,consensus
P08123,COMPLEX:P05556_P56199,COL1A2,ITGA1_ITGB1,consensus
P08123,COMPLEX:P05556_Q13797,COL1A2,ITGA9_ITGB1,consensus
P08123,COMPLEX:P05556_Q9UKX5,COL1A2,ITGA11_ITGB1,consensus
P08123,COMPLEX:P06756_P26012,COL1A2,ITGAV_ITGB8,consensus
P08123,P05106,COL1A2,ITGB3,consensus
P08123,P08514,COL1A2,ITGA2B,consensus
P08123,P16070,COL1A2,CD44,consensus
P08123,P16671,COL1A2,CD36,consensus
P08123,P18827,COL1A2,SDC1,consensus
P08123,P35916,COL1A2,FLT4,consensus
P08123,Q9HCN6,COL1A2,GP6,consensus
P08123,Q9NPY3,COL1A2,CD93,consensus
P08572,COMPLEX:O75578_P05556,COL4A2,ITGA10_ITGB1,consensus
P08572,COMPLEX:P05556_P17301,COL4A2,ITGA2_ITGB1,consensus
P08572,COMPLEX:P05556_P26006,COL4A2,ITGA3_ITGB1,consensus
P08572,COMPLEX:P05556_P56199,COL4A2,ITGA1_ITGB1,consensus
P08572,COMPLEX:P05556_Q13797,COL4A2,ITGA9_ITGB1,consensus
P08572,COMPLEX:P05556_Q9UKX5,COL4A2,ITGA11_ITGB1,consensus
P08572,COMPLEX:P06756_P26012,COL4A2,ITGAV_ITGB8,consensus
P08572,P05106,COL4A2,ITGB3,consensus
P08572,P16070,COL4A2,CD44,consensus
P08572,P18084,COL4A2,ITGB5,consensus
P08572,P18827,COL4A2,SDC1,consensus
P08572,Q9HCN6,COL4A2,GP6,consensus
P08572,Q9NPY3,COL4A2,CD93,consensus
P11047,COMPLEX:P05556_P17301,LAMC1,ITGA2_ITGB1,consensus
P11047,COMPLEX:P05556_P23229,LAMC1,ITGA6_ITGB1,consensus
P11047,COMPLEX:P05556_P26006,LAMC1,ITGA3_ITGB1,consensus
P11047,COMPLEX:P05556_Q13683,LAMC1,ITGA7_ITGB1,consensus
P11047,COMPLEX:P05556_Q13797,LAMC1,ITGA9_ITGB1,consensus
P11047,COMPLEX:P06756_P26012,LAMC1,ITGAV_ITGB8,consensus
P11047,COMPLEX:P16144_P23229,LAMC1,ITGA6_ITGB4,consensus
P11047,P16070,LAMC1,CD44,consensus
P11047,P56199,LAMC1,ITGA1,consensus
P11047,Q14118,LAMC1,DAG1,consensus
P12109,COMPLEX:O75578_P05556,COL6A1,ITGA10_ITGB1,consensus
P12109,COMPLEX:P05556_P17301,COL6A1,ITGA2_ITGB1,consensus
P12109,COMPLEX:P05556_P26006,COL6A1,ITGA3_ITGB1,consensus
P12109,COMPLEX:P05556_P56199,COL6A1,ITGA1_ITGB1,consensus
P12109,COMPLEX:P05556_Q13797,COL6A1,ITGA9_ITGB1,consensus
P12109,COMPLEX:P05556_Q9UKX5,COL6A1,ITGA11_ITGB1,consensus
P12109,COMPLEX:P06756_P26012,COL6A1,ITGAV_ITGB8,consensus
P12109,P16070,COL6A1,CD44,consensus
P12109,P18827,COL6A1,SDC1,consensus
P12109,P23229,COL6A1,ITGA6,consensus
P12109,Q9HCN6,COL6A1,GP6,consensus
P12110,COMPLEX:O75578_P05556,COL6A2,ITGA10_ITGB1,consensus
P12110,COMPLEX:P05556_P17301,COL6A2,ITGA2_ITGB1,consensus
P12110,COMPLEX:P05556_P26006,COL6A2,ITGA3_ITGB1,consensus
P12110,COMPLEX:P05556_P56199,COL6A2,ITGA1_ITGB1,consensus
P12110,COMPLEX:P05556_Q13797,COL6A2,ITGA9_ITGB1,consensus
P12110,COMPLEX:P05556_Q9UKX5,COL6A2,ITGA11_ITGB1,consensus
P12110,COMPLEX:P06756_P26012,COL6A2,ITGAV_ITGB8,consensus
P12110,P16070,COL6A2,CD44,consensus
P12110,P18827,COL6A2,SDC1,consensus
P12110,Q9HCN6,COL6A2,GP6,consensus
P12111,COMPLEX:O75578_P05556,COL6A3,ITGA10_ITGB1,consensus
P12111,COMPLEX:P05556_P17301,COL6A3,ITGA2_ITGB1,consensus
P12111,COMPLEX:P05556_P26006,COL6A3,ITGA3_ITGB1,consensus
P12111,COMPLEX:P05556_P56199,COL6A3,ITGA1_ITGB1,consensus
P12111,COMPLEX:P05556_Q13797,COL6A3,ITGA9_ITGB1,consensus
P12111,COMPLEX:P05556_Q9UKX5,COL6A3,ITGA11_ITGB1,consensus
P12111,COMPLEX:P06756_P26012,COL6A3,ITGAV_ITGB8,consensus
P12111,P16070,COL6A3,CD44,consensus
P12111,P18827,COL6A3,SDC1,consensus
P12111,Q9HCN6,COL6A3,GP6,consensus
P20849,COMPLEX:O75578_P05556,COL9A1,ITGA10_ITGB1,consensus
P20849,COMPLEX:P05556_P17301,COL9A1,ITGA2_ITGB1,consensus
P20849,COMPLEX:P05556_P26006,COL9A1,ITGA3_ITGB1,consensus
P20849,COMPLEX:P05556_P56199,COL9A1,ITGA1_ITGB1,consensus
P20849,COMPLEX:P05556_Q13797,COL9A1,ITGA9_ITGB1,consensus
P20849,COMPLEX:P05556_Q9UKX5,COL9A1,ITGA11_ITGB1,consensus
P20849,COMPLEX:P06756_P26012,COL9A1,ITGAV_ITGB8,consensus
P20849,P16070,COL9A1,CD44,consensus
P20849,P18827,COL9A1,SDC1,consensus
P20849,Q9HCN6,COL9A1,GP6,consensus
P21815,COMPLEX:P05106_P06756,IBSP,ITGAV_ITGB3,consensus
P21815,COMPLEX:P06756_P18084,IBSP,ITGAV_ITGB5,consensus
P22105,COMPLEX:P05106_P06756,TNXB,ITGAV_ITGB3,consensus
P22105,COMPLEX:P05106_P08514,TNXB,ITGA2B_ITGB3,consensus
P22105,COMPLEX:P05556_P53708,TNXB,ITGA8_ITGB1,consensus
P22105,COMPLEX:P05556_Q13797,TNXB,ITGA9_ITGB1,consensus
P22105,COMPLEX:P06756_P18564,TNXB,ITGAV_ITGB6,consensus
P22105,P18827,TNXB,SDC1,consensus
P24043,COMPLEX:P05556_P17301,LAMA2,ITGA2_ITGB1,consensus
P24043,COMPLEX:P05556_P23229,LAMA2,ITGA6_ITGB1,consensus
P24043,COMPLEX:P05556_P26006,LAMA2,ITGA3_ITGB1,consensus
P24043,COMPLEX:P05556_Q13683,LAMA2,ITGA7_ITGB1,consensus
P24043,COMPLEX:P05556_Q13797,LAMA2,ITGA9_ITGB1,consensus
P24043,COMPLEX:P06756_P26012,LAMA2,ITGAV_ITGB8,consensus
P24043,COMPLEX:P16144_P23229,LAMA2,ITGA6_ITGB4,consensus
P24043,P08865,LAMA2,RPSA,consensus
P24043,P16070,LAMA2,CD44,consensus
P24043,P56199,LAMA2,ITGA1,consensus
P24043,Q14118,LAMA2,DAG1,consensus
P24821,COMPLEX:P05106_P06756,TNC,ITGAV_ITGB3,consensus
P24821,COMPLEX:P05106_P08514,TNC,ITGA2B_ITGB3,consensus
P24821,COMPLEX:P05556_P53708,TNC,ITGA8_ITGB1,consensus
P24821,COMPLEX:P05556_Q13797,TNC,ITGA9_ITGB1,consensus
P24821,COMPLEX:P06756_P18564,TNC,ITGAV_ITGB6,consensus
P24821,P00533,TNC,EGFR,consensus
P24821,P08648,TNC,ITGA5,consensus
P24821,P17301,TNC,ITGA2,consensus
P24821,P18827,TNC,SDC1,consensus
P24821,P23467,TNC,PTPRB,consensus
P24821,P23471,TNC,PTPRZ1,consensus
P24821,Q12860,TNC,CNTN1,consensus
P24821,Q13683,TNC,ITGA7,consensus
P25391,COMPLEX:P05556_P17301,LAMA1,ITGA2_ITGB1,consensus
P25391,COMPLEX:P05556_P23229,LAMA1,ITGA6_ITGB1,consensus
P25391,COMPLEX:P05556_P26006,LAMA1,ITGA3_ITGB1,consensus
P25391,COMPLEX:P05556_Q13683,LAMA1,ITGA7_ITGB1,consensus
P25391,COMPLEX:P05556_Q13797,LAMA1,ITGA9_ITGB1,consensus
P25391,COMPLEX:P06756_P26012,LAMA1,ITGAV_ITGB8,consensus
P25391,COMPLEX:P16144_P23229,LAMA1,ITGA6_ITGB4,consensus
P25391,P08865,LAMA1,RPSA,consensus
P25391,P16070,LAMA1,CD44,consensus
P25391,P34741,LAMA1,SDC2,consensus
P25391,P35052,LAMA1,GPC1,consensus
P25391,P56199,LAMA1,ITGA1,consensus
P25391,Q14118,LAMA1,DAG1,consensus
P29400,COMPLEX:O75578_P05556,COL4A5,ITGA10_ITGB1,consensus
P29400,COMPLEX:P05556_P17301,COL4A5,ITGA2_ITGB1,consensus
P29400,COMPLEX:P05556_P26006,COL4A5,ITGA3_ITGB1,consensus
P29400,COMPLEX:P05556_P56199,COL4A5,ITGA1_ITGB1,consensus
