source,target,source_genesymbol,target_genesymbol,resource
Q9H1J7,COMPLEX:O75197_Q9NPG1,Wnt5b,Fzd3_Lrp5,mouseconsensus
Q9H1J7,COMPLEX:O75197_Q9ULW2,Wnt5b,Fzd10_Lrp5,mouseconsensus
Q9H1J7,COMPLEX:O75197_Q9UP38,Wnt5b,Fzd1_Lrp5,mouseconsensus
Q9H1J7,COMPLEX:O75581_Q13467,Wnt5b,Fzd5_Lrp6,mouseconsensus
Q9H1J7,COMPLEX:O75581_Q14332,Wnt5b,Fzd2_Lrp6,mouseconsensus
Q9H1J7,COMPLEX:O75581_Q9H461,Wnt5b,Fzd8_Lrp6,mouseconsensus
Q9H1J7,COMPLEX:O75581_Q9NPG1,Wnt5b,Fzd3_Lrp6,mouseconsensus
Q9H1J7,COMPLEX:O75581_Q9ULW2,Wnt5b,Fzd10_Lrp6,mouseconsensus
Q9H1J7,COMPLEX:O75581_Q9UP38,Wnt5b,Fzd1_Lrp6,mouseconsensus
Q9H1J7,Q9ULV1,Wnt5b,Fzd4,mouseconsensus
Q9H293,COMPLEX:Q96F46_Q9NRM6,Il25,Il17ra_Il17rb,mouseconsensus
Q9H8L6,Q86T13,Mmrn2,Clec14a,mouseconsensus
Q9H8L6,Q9HCU0,Mmrn2,Cd248,mouseconsensus
Q9H8L6,Q9NPY3,Mmrn2,Cd93,mouseconsensus
Q9HB63,P43146,Ntn4,Dcc,mouseconsensus
Q9HB63,Q6ZN44,Ntn4,Unc5a,mouseconsensus
Q9HBE4,COMPLEX:P31785_Q9HBE5,Il21,Il21r_Il2rg,mouseconsensus
Q9HC23,Q8NFJ6,Prok2,Prokr2,mouseconsensus
Q9HC23,Q8TCW9,Prok2,Prokr1,mouseconsensus
Q9HC73,COMPLEX:P16871_Q969D9_Q9HC73,Crlf2,Crlf2_Il7r_Tslp,mouseconsensus
Q9HCB6,P05067,Spon1,App,mouseconsensus
Q9HCB6,Q14114,Spon1,Lrp8,mouseconsensus
Q9HCQ7,Q9GZQ6,Npvf,Npffr1,mouseconsensus
Q9HCQ7,Q9Y5X5,Npvf,Npffr2,mouseconsensus
Q9HCT0,P11362,Fgf22,Fgfr1,mouseconsensus
Q9HCT0,P21802,Fgf22,Fgfr2,mouseconsensus
Q9HCT0,Q8N441,Fgf22,Fgfrl1,mouseconsensus
Q9HD89,O00155,Retn,Gpr25,mouseconsensus
Q9HD89,O00206,Retn,Tlr4,mouseconsensus
Q9NP70,P08962,Ambn,Cd63,mouseconsensus
Q9NP95,P11362,Fgf20,Fgfr1,mouseconsensus
Q9NP95,P21802,Fgf20,Fgfr2,mouseconsensus
Q9NP95,P22455,Fgf20,Fgfr4,mouseconsensus
Q9NP95,P22607,Fgf20,Fgfr3,mouseconsensus
Q9NPF7,Q99665,Il23a,Il12rb2,mouseconsensus
Q9NR23,COMPLEX:P0CG37_P27037_P36896,Gdf3,Acvr1b_Acvr2a_Cfc1,mouseconsensus
Q9NR23,COMPLEX:P0CG37_P27037_Q8NER5,Gdf3,Acvr1c_Acvr2a_Cfc1,mouseconsensus
Q9NR23,COMPLEX:P0CG37_P36896_Q13705,Gdf3,Acvr1b_Acvr2b_Cfc1,mouseconsensus
Q9NR23,COMPLEX:P27037_P36896,Gdf3,Acvr1b_Acvr2a,mouseconsensus
Q9NR23,COMPLEX:P27037_Q8NER5,Gdf3,Acvr1c_Acvr2a,mouseconsensus
Q9NR23,COMPLEX:P36896_Q13705,Gdf3,Acvr1b_Acvr2b,mouseconsensus
Q9NR23,COMPLEX:Q13705_Q8NER5,Gdf3,Acvr1c_Acvr2b,mouseconsensus
Q9NRJ3,P08913,Ccl28,Adra2a,mouseconsensus
Q9NRJ3,P46092,Ccl28,Ccr10,mouseconsensus
Q9NRJ3,P48039,Ccl28,Mtnr1a,mouseconsensus
Q9NRJ3,P51677,Ccl28,Ccr3,mouseconsensus
Q9NRJ3,Q14831,Ccl28,Grm7,mouseconsensus
Q9NRM1,P08962,Enam,Cd63,mouseconsensus
Q9NRR1,P41597,Cytl1,Ccr2,mouseconsensus
Q9NS15,P18084,Ltbp3,Itgb5,mouseconsensus
Q9NS98,COMPLEX:O60462_O75051,Sema3g,Nrp2_Plxna2,mouseconsensus
Q9NS98,COMPLEX:O60462_P51805,Sema3g,Nrp2_Plxna3,mouseconsensus
Q9NS98,COMPLEX:O60462_Q9HCM2,Sema3g,Nrp2_Plxna4,mouseconsensus
Q9NS98,COMPLEX:O60462_Q9UIW2,Sema3g,Nrp2_Plxna1,mouseconsensus
Q9NSA1,P11362,Fgf21,Fgfr1,mouseconsensus
Q9NSA1,P21802,Fgf21,Fgfr2,mouseconsensus
Q9NSA1,P22455,Fgf21,Fgfr4,mouseconsensus
Q9NSA1,P22607,Fgf21,Fgfr3,mouseconsensus
Q9NSA1,Q86Z14,Fgf21,Klb,mouseconsensus
Q9NYY1,COMPLEX:Q6UXL0_Q8N6P7,Il20,Il20rb_Il22ra1,mouseconsensus
Q9NYY1,COMPLEX:Q6UXL0_Q9UHF4,Il20,Il20ra_Il20rb,mouseconsensus
Q9NZH7,COMPLEX:Q9HB29_Q9NPH3,Il1f8,Il1rap_Il1rl2,mouseconsensus
Q9NZH8,COMPLEX:Q9HB29_Q9NPH3,Il1f9,Il1rap_Il1rl2,mouseconsensus
Q9P0M4,COMPLEX:Q8NFR9_Q96F46,Il17c,Il17ra_Il17re,mouseconsensus
Q9P0W0,COMPLEX:P17181_P48551,Ifnk,Ifnar1_Ifnar2,mouseconsensus
Q9P218,COMPLEX:O75578_P05556,Col20a1,Itga10_Itgb1,mouseconsensus
Q9P218,COMPLEX:P05556_P17301,Col20a1,Itga2_Itgb1,mouseconsensus
Q9P218,COMPLEX:P05556_P56199,Col20a1,Itga1_Itgb1,mouseconsensus
Q9P218,COMPLEX:P05556_Q9UKX5,Col20a1,Itga11_Itgb1,mouseconsensus
Q9P232,P23470,Cntn3,Ptprg,mouseconsensus
Q9UBC7,O43603,Galp,Galr2,mouseconsensus
Q9UBC7,O60755,Galp,Galr3,mouseconsensus
Q9UBC7,P47211,Galp,Galr1,mouseconsensus
Q9UBD9,COMPLEX:P26992_P40189_P42702,Clcf1,Cntfr_Il6st_Lifr,mouseconsensus
Q9UBD9,O75462,Clcf1,Crlf1,mouseconsensus
Q9UBH0,COMPLEX:Q9HB29_Q9NPH3,Il1f5,Il1rap_Il1rl2,mouseconsensus
Q9UBP4,Q96MU8,Dkk3,Kremen1,mouseconsensus
Q9UBT3,O75197,Dkk4,Lrp5,mouseconsensus
Q9UBT3,O75581,Dkk4,Lrp6,mouseconsensus
Q9UBT3,Q8NCW0,Dkk4,Kremen2,mouseconsensus
Q9UBT3,Q96MU8,Dkk4,Kremen1,mouseconsensus
Q9UBU2,O75197,Dkk2,Lrp5,mouseconsensus
Q9UBU2,O75581,Dkk2,Lrp6,mouseconsensus
Q9UBU2,Q8NCW0,Dkk2,Kremen2,mouseconsensus
Q9UBU2,Q96MU8,Dkk2,Kremen1,mouseconsensus
Q9UBU3,O43194,Ghrl,Gpr39,mouseconsensus
Q9UBU3,P21731,Ghrl,Tbxa2r,mouseconsensus
Q9UBU3,P43115,Ghrl,Ptger3,mouseconsensus
Q9UBU3,P43119,Ghrl,Ptgir,mouseconsensus
Q9UBU3,Q02643,Ghrl,Ghrhr,mouseconsensus
Q9UBU3,Q92847,Ghrl,Ghsr,mouseconsensus
Q9UBV4,COMPLEX:O00144_O75197,Wnt16,Fzd9_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O00144_O75581,Wnt16,Fzd9_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O60353_O75197,Wnt16,Fzd6_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O60353_O75581,Wnt16,Fzd6_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75084_O75197,Wnt16,Fzd7_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75084_O75581,Wnt16,Fzd7_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q13467,Wnt16,Fzd5_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q14332,Wnt16,Fzd2_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q9H461,Wnt16,Fzd8_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q9NPG1,Wnt16,Fzd3_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q9ULV1,Wnt16,Fzd4_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q9ULW2,Wnt16,Fzd10_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75197_Q9UP38,Wnt16,Fzd1_Lrp5,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q13467,Wnt16,Fzd5_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q14332,Wnt16,Fzd2_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q9H461,Wnt16,Fzd8_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q9NPG1,Wnt16,Fzd3_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q9ULV1,Wnt16,Fzd4_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q9ULW2,Wnt16,Fzd10_Lrp6,mouseconsensus
Q9UBV4,COMPLEX:O75581_Q9UP38,Wnt16,Fzd1_Lrp6,mouseconsensus
Q9UHA7,COMPLEX:Q9HB29_Q9NPH3,Il1f6,Il1rap_Il1rl2,mouseconsensus
Q9UHD0,COMPLEX:Q6UXL0_Q9UHF4,Il19,Il20ra_Il20rb,mouseconsensus
Q9UHF0,P21452,Tac2,Tacr2,mouseconsensus
Q9UHF5,Q9NRM6,Il17b,Il17rb,mouseconsensus
Q9UHG2,O14626,Pcsk1n,Gpr171,mouseconsensus
Q9UK05,COMPLEX:P27037_P37023,Gdf2,Acvr2a_Acvrl1,mouseconsensus
Q9UK05,COMPLEX:P37023_Q13705,Gdf2,Acvr2b_Acvrl1,mouseconsensus
Q9UK05,COMPLEX:P37023_Q13873,Gdf2,Acvrl1_Bmpr2,mouseconsensus
Q9UK05,Q04771,Gdf2,Acvr1,mouseconsensus
Q9UKU9,COMPLEX:P05556_P08648,Angptl2,Itga5_Itgb1,mouseconsensus
Q9UKU9,O00206,Angptl2,Tlr4,mouseconsensus
Q9UKU9,O75022,Angptl2,Pirb,mouseconsensus
Q9UKU9,P35590,Angptl2,Tie1,mouseconsensus
Q9ULZ1,P08913,Apln,Adra2a,mouseconsensus
